brand,name,province,city,district,address,lng,lat,rating,tel,type
星巴克,星巴克(蒲公英天地店),浙江省,杭州市,钱塘区,经济技术开发区23号大街和2号大街交叉口阳光华城蒲公英天地24幢102-106室,120.375025,30.309975,4.6,0571-81958312,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州贝达梦工场店),浙江省,杭州市,余杭区,五常街道联创街188号1幢101室-1,120.025118,30.289189,4.5,0571-87087613,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(临平莱蒙商业广场店),浙江省,杭州市,临平区,藕花洲大街303号莱蒙商业广场1-1号,120.298207,30.415462,4.6,0571-88505452,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州华夏之心店),浙江省,杭州市,余杭区,余杭塘路2499号华夏之心18号楼18-5-18-8号商铺,120.003047,30.282577,4.6,0571-86023916,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州临平宝龙广场店),浙江省,杭州市,临平区,龙船坞路70号,120.249645,30.466073,4.6,0571-88279360,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州临平余之城店),浙江省,杭州市,临平区,迎宾路501号余之城购物中心一楼155号单元,120.303645,30.394275,4.6,0571-86091727,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(杭州阿里西溪亲橙里店),浙江省,杭州市,余杭区,五常街道文一西路961号亲橙里商场2层209号铺位,120.03005,30.281405,4.6,0571-87996941,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州萧山国际机场店),浙江省,杭州市,萧山区,瓜沥镇萧山国际机场二层到达大厅T4,120.432828,30.234081,4.5,0571-56160885,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州紫金生活广场店),浙江省,杭州市,西湖区,紫金生活广场,120.070025,30.340975,4.5,0571-85069225,餐饮服务;甜品店;甜品店
星巴克,星巴克(新耀·城市客厅店),浙江省,杭州市,余杭区,瓶窑镇瓶仓大道2号新耀·城市客厅,119.973552,30.377937,4.4,0571-85123715,餐饮服务;咖啡厅;星巴克咖啡
星巴克,Starbucks coffee 星巴克(城北花园城店),浙江省,杭州市,临平区,崇贤街道崇杭街777号杭州城北花园城地上一层L1039A商铺,120.158961,30.382077,4.4,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州绿城桃源小镇店),浙江省,杭州市,余杭区,余杭街道西溪山庄商苑第12幢房屋,119.964843,30.231547,4.6,0571-85065710,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西溪天虹购物中心店),浙江省,杭州市,余杭区,五常街道五常大道170号西嘉广场1幢1F-25室,120.030418,30.244209,4.5,0571-85060176,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克杭州拱墅宝龙店,浙江省,杭州市,拱墅区,半山街道春蓝路288号春蓝宝龙商务中心M1-L1-001商铺,120.179762,30.342701,4.5,0571-85160951,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(银隆百货B座店),浙江省,杭州市,萧山区,北干街道市心中路268号银隆百货B座1层,120.267923,30.170882,4.6,0571-82821140,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(良渚新城永旺梦乐城店),浙江省,杭州市,余杭区,良渚街道古墩路1888号永旺梦乐城1F-171号商铺,120.058506,30.360849,4.7,0571-89168840,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(七彩汇商业中心店),浙江省,杭州市,余杭区,闲林街道闲富中路59号商铺、闲富中路61号商铺及七彩汇商业中心1幢101号商铺,119.984081,30.230632,4.5,0571-85121351,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州师范大学仓前校区店),浙江省,杭州市,余杭区,仓前街道余杭塘路2318号仓前校区恕园8号楼1层1号,120.011574,30.28923,4.5,0571-26238155,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州劝学合集店),浙江省,杭州市,余杭区,良渚街道书韵名邸22幢219室,120.016005,30.349647,4.6,0571-86961072,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州临平绿城蓝庭店),浙江省,杭州市,临平区,余杭经济开发区星河路61号101室-1,120.271851,30.426229,4.6,0571-85069705,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州下沙银泰百货店),浙江省,杭州市,钱塘区,海达南路397号银泰百货(杭州下沙店)1F层1A-01(东1门附近),120.32594,30.299024,4.6,0571-86512537,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(江城路店),浙江省,杭州市,上城区,"江城路471-5号第一,第二层商铺",120.174497,30.233204,4.6,0571-87247069,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西溪银泰城北门店),浙江省,杭州市,西湖区,蒋村街道双龙街88号西溪银泰城1F011、2F008A号商铺,120.076207,30.292598,4.5,0571-87015702,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(萧山银泰百货店),浙江省,杭州市,萧山区,新塘街道通惠南路667号银泰百货杭州萧山店F2层,120.286195,30.145092,4.6,0571-86816073,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西投云漫里店),浙江省,杭州市,西湖区,三墩镇紫宣路214号商铺吉园街60-1号,120.074135,30.318089,4.6,0571-87017273,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州富阳秦望水街店),浙江省,杭州市,富阳区,西堤南路206号,119.942611,30.039021,4.5,0571-85381237,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州西溪银泰城北门店),浙江省,杭州市,西湖区,双龙街88号西溪银泰城商铺,120.075371,30.293862,4.5,0571-87015702,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(福雷德广场店),浙江省,杭州市,钱塘区,文泽路99号福雷德广场1层142号商铺,120.346349,30.316692,4.7,0571-88948957,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州华策中心店),浙江省,杭州市,西湖区,五常港路400号华策中心8号楼106室(浙江大学附属第二小学对面),120.065436,30.29999,4.5,0571-85340158,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(西溪八方城店),浙江省,杭州市,余杭区,五常街道西溪八方城10幢101室和10幢103室,120.044568,30.290207,4.5,0571-86992510,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(江南时代购物中心店),浙江省,杭州市,余杭区,荆余路1号江南时代广场1楼,119.950519,30.259332,4.5,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州瓶窑老街店),浙江省,杭州市,余杭区,瓶窑镇外窑街80号1幢01室,119.968017,30.394641,4.6,0571-85066280,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州富阳龙山饭店店),浙江省,杭州市,富阳区,龙浦街196号,119.959722,30.051831,4.5,0571-85063076,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州临平银泰城B1店),浙江省,杭州市,临平区,世纪大道118号杭州临平银泰城B1层,120.302752,30.404328,4.5,0571-85226571,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(为民路店),浙江省,杭州市,萧山区,党山镇为民路80号金迪幸福里商业中心,120.522971,30.161258,4.5,0571-86492533,餐饮服务;甜品店;甜品店
星巴克,星巴克(志合鑫悦大厦店),浙江省,杭州市,临平区,光大·幸福里人民大道785号志合鑫悦大厦,120.317331,30.418503,4.5,0571-86967036,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(菜鸟智谷产业园一期店),浙江省,杭州市,余杭区,余杭街道云联路2-150号菜鸟网络智慧产业园一期A3号楼1层103A室,119.966275,30.264575,4.5,0571-86092533,餐饮服务;甜品店;甜品店
星巴克,星巴克(杭州义蓬中天纪店),浙江省,杭州市,钱塘区,义蓬街道蓬和路94号96号,120.490275,30.268825,4.6,0571-85061137,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(BIRLAND玉鸟集店),浙江省,杭州市,余杭区,良渚文化村良渚街道玉鸟街与荀甫路交叉口向西300米BIRLAND玉鸟集F1层,120.027372,30.365434,4.5,0571-85067626,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(中大银座店),浙江省,杭州市,西湖区,河山街369号中大银座F1层,120.081789,30.130079,4.5,0571-87795695,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克咖啡(崇杭街店),浙江省,杭州市,临平区,卧龙浜路与崇杭街交叉口南100米,120.161244,30.381734,3.5,,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(青山智汇城店),浙江省,杭州市,临安区,大圆路1111号青山智汇城4幢126、127室,119.826766,30.268836,4.5,0571-85161035,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(龙坞茶镇店),浙江省,杭州市,西湖区,转塘街道龙新路130号109和110室,120.058505,30.181866,4.6,0571-85330152,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(山水国际中心广场店),浙江省,杭州市,富阳区,依江路492号山水国际中心广场F1层,119.927787,30.010224,4.5,0571-87016862,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州大江东宝龙广场店),浙江省,杭州市,钱塘区,义蓬街道江东大道2333号52、53幢M-F1-022商铺,120.49383,30.303306,4.5,0571-61067306,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(萧山机场T4荷花谷店到达层),浙江省,杭州市,萧山区,空港大道萧山国际机场T4航站楼,120.43639,30.232542,4.2,0571-85292837,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(萧山临浦潮人汇店),浙江省,杭州市,萧山区,临浦镇苎萝路38号潮人汇商厦101-103室、142-143室,120.243493,30.050519,4.6,0571-87926913,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(塘栖古镇店),浙江省,杭州市,临平区,塘栖镇西横头街14-4号,120.182521,30.47696,4.6,0571-86898215,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州世茂茂宸金座店),浙江省,杭州市,上城区,"艮山西路茂宸金座15幢底商1,2,3",120.194488,30.274989,4.7,0571-88137115,餐饮服务;咖啡厅;星巴克咖啡
星巴克,上海统一星巴克咖啡有限公司,浙江省,杭州市,西湖区,教工路18号世贸丽晶城·欧美中心C座F1层,120.137115,30.273128,4.1,0571-86098785,公司企业;公司;公司
星巴克,星巴克(嘉合未来金座店),浙江省,杭州市,余杭区,嘉合未来金座北门东90米,119.957502,30.258293,4.6,0571-87632169,餐饮服务;甜品店;甜品店
星巴克,星巴克(萧山国际机场T3到达店),浙江省,杭州市,萧山区,杭州萧山国际机场3号航站楼1F,120.43605,30.236079,4.5,0571-85303296;0571-87687183,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(青山湖宝龙广场店),浙江省,杭州市,临安区,青山湖街道科技大道2588号宝龙广场1层M-F1005,119.8293,30.258665,4.5,0571-85370319,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(富阳万达广场店),浙江省,杭州市,富阳区,金桥北路990号万达广场杭州富阳店F1层,119.932626,30.088328,4.6,0571-88290313,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州雷峰塔商业街店),浙江省,杭州市,西湖区,"南山路15号11幢藕香居1层A04,A05号",120.147974,30.230265,4.6,0571-85065301,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(锦南宝龙广场店),浙江省,杭州市,临安区,玲珑街道双拥路1号临安锦南宝龙广场零售商区的地上一层的M1-L1-001-4单元,119.696033,30.201607,4.4,0571-85235070,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(临安宝龙广场店),浙江省,杭州市,临安区,林大路899号临安宝龙广场1层M-F1-9,119.72584,30.250533,4.5,0571-86915352,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克杭州临安滨湖天地店,浙江省,杭州市,临安区,城中东街167号,119.73744,30.235613,4.4,0571-85362130,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(临安万华广场店),浙江省,杭州市,临安区,锦城街道钱王街855号万华广场1层1-016号,119.706423,30.222276,4.5,0571-61094202,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(G60萧山服务西区店),浙江省,杭州市,萧山区,浦阳镇沪昆高速公路200K萧山服务西区新综合楼地上第1层的1-1单元,120.245045,29.97394,4.4,0571-85140655,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州富阳富春港店),浙江省,杭州市,富阳区,登城北路69号富春港一层A单元,119.737553,29.972778,4.6,0571-87044015,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州萧山农业大厦店),浙江省,杭州市,萧山区,"市心北路872,874号农业大厦",120.269575,30.219759,4.5,0571-63291653,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(东方茂购物中心店),浙江省,杭州市,富阳区,富春街道金桥北路1号富阳东方茂1065部位,119.933458,30.048572,4.6,0571-63228421,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(富春新天地店),浙江省,杭州市,富阳区,恩波大道851号富春新天地F1-1-F1-2,119.941879,30.0741,4.5,0571-85262093,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(萧山服务东区店金华至杭州方向),浙江省,杭州市,萧山区,沪昆高速萧山服务区东区,120.248131,29.974974,4.3,0571-85042655,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州临安人民广场店),浙江省,杭州市,临安区,锦城街道人民广场负一楼,119.707159,30.227199,4.5,0571-85156255,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州阿里巴巴西溪店),浙江省,杭州市,余杭区,"浙江省杭州市余杭区文一西路969号,3号楼",120.023365,30.279095,4.6,0571-87013825,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(乐富智汇园店),浙江省,杭州市,拱墅区,"祥园路28号乐富智汇园107,108商铺",120.111428,30.334776,4.6,0571-86709583,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州宋城店),浙江省,杭州市,西湖区,"之江路148号宋城景区第16幢,17幢01部分",120.097455,30.170727,4.5,0571-88149300,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(大华西溪风情店),浙江省,杭州市,余杭区,"大华欣华支路与永福路交叉口西北100米西溪风情花园澄品苑30-6号,30-7号商铺",120.03553,30.283361,4.7,0571-87159356,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(G25桐庐服务南区店),浙江省,杭州市,桐庐县,长深高速桐庐服务区南区N02商铺,119.805315,29.841138,4.5,0571-86876112,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(千岛湖方向)(暂停营业),浙江省,杭州市,桐庐县,江南镇小潘村(桐庐服务区北区N02商铺),119.800525,29.842175,4.6,0571-86876112,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(富阳银泰百货店),浙江省,杭州市,富阳区,富春街道春秋北路271-1号银泰百货1层,119.94145,30.060356,4.6,0571-61717767,餐饮服务;咖啡厅;星巴克咖啡
星巴克,杭州钱塘盈新广场星巴克,浙江省,杭州市,钱塘区,盈新广场2号门,120.541646,30.286441,4.2,13783482178,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(桐庐立山国际店),浙江省,杭州市,桐庐县,迎春南路281号立山国际中心1层,119.692063,29.791511,4.6,0571-69912160,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州浙大紫金港校区店),浙江省,杭州市,西湖区,"三墩镇余杭塘路866号浙大紫金港西校区研究生宿舍楼1,2号楼辅楼",120.08012,30.296473,4.6,0571-87079003;4008206998,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(桐庐书香同城店),浙江省,杭州市,桐庐县,春江东路525号书香同城5-1-A,119.701925,29.808425,4.6,0571-86628059,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州萧山瓜沥七彩小镇店),浙江省,杭州市,萧山区,"瓜沥镇建设四路七彩小镇10700,10702,10704号",120.455741,30.189286,4.7,0571-86799365,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克咖啡(衣锦街店),浙江省,杭州市,临安区,衣锦街377号绿城·钱王文化广场锦玉园,119.725085,30.2333,4.0,,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(西溪印象城A座店),浙江省,杭州市,余杭区,"五常大道1号,西溪印象城地上第1层的P1-01-65单元",120.049683,30.247224,4.6,0571-87950807,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(严州古城店),浙江省,杭州市,建德市,梅城镇府前街2-4号,119.503054,29.540522,4.6,0571-85065387,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(桐庐大润发店),浙江省,杭州市,桐庐县,迎春南路359号一层1064号,119.689056,29.793817,4.4,0571-86925320,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(桐庐利时广场店),浙江省,杭州市,桐庐县,迎春南路666号桐庐利时广场1楼109室,119.686262,29.799338,4.6,0571-87832253,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(桐庐银泰城店),浙江省,杭州市,桐庐县,环城南路555号桐庐银泰城L1层L1001号,119.712763,29.796131,4.5,0571-85220261,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(江和城购物中心店),浙江省,杭州市,建德市,洋溪街道荷映路107号,119.313042,29.500179,4.3,0571-87700375,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(建德恒太城店),浙江省,杭州市,建德市,新安江街道严东关路与江滨路交汇处盛德国际广场4幢1030-1034号商铺,119.277067,29.471241,4.6,0571-64711023,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(建德美好广场店),浙江省,杭州市,建德市,严州大道502号S1号楼1层L2001(麦当劳旁),119.292758,29.470965,4.4,0571-87751767,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(千岛湖秀水广场店),浙江省,杭州市,淳安县,阳光路89号秀水广场A-1营业房区,119.041302,29.615546,4.7,0571-65102292,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(G25建德服务北区店),浙江省,杭州市,建德市,建德乌驹市村建德服务北区1号,119.387213,29.542906,4.4,0571-87950315,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(G25建德服务南区店),浙江省,杭州市,建德市,乌驹市村建德服务南区1号,119.385513,29.540343,4.4,0571-87950720,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(骑龙巷店),浙江省,杭州市,淳安县,骑龙巷2号1幢地上第一层的101商铺及第二层的201商铺,119.044359,29.603444,4.5,0571-86716592,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州千岛湖高铁站安检内店),浙江省,杭州市,淳安县,千岛湖镇千岛湖站出发层QDH-1F-07,119.191743,29.73627,4.3,0571-88307589,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(千岛湖银泰城店),浙江省,杭州市,淳安县,千岛湖镇新安大街125号千岛湖银泰城1F-110,119.051277,29.60369,4.6,0571-86972712,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州万象城二店),浙江省,杭州市,上城区,富春路701号万象城B1层B1S08号商铺,120.215375,30.252125,3.8,0571-88216182;0571-89705697,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选杭州万象城店,浙江省,杭州市,上城区,富春路701号杭州万象城B1层B151号商铺,120.216057,30.250887,4.5,0571-89705697,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克沿街取餐点(杭州优托邦时光店),浙江省,杭州市,上城区,高德置地中心3幢101室,120.208325,30.244075,3.8,0571-88250129,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克沿街取餐点(杭州利星1157店),浙江省,杭州市,上城区,中山南路77号利星广场星巴克,120.168755,30.227297,3.9,0571-87137897,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克臻选(城北万象城店),浙江省,杭州市,余杭区,良渚街道杭行路1499号杭州城北万象城一层L107商铺,120.112961,30.352283,4.5,0571-86013821,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州萧山国际机场店),浙江省,杭州市,萧山区,机场1号路1号杭州萧山国际机场4F层,120.428925,30.23506,3.5,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(杭州金沙湖和达希尔顿嘉悦里酒店店),浙江省,杭州市,钱塘区,杭州金沙湖和达希尔顿嘉悦里酒店1层,120.31517,30.308849,4.0,,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克沿街取餐点(杭州赞成中心店),浙江省,杭州市,上城区,复广直街8号,120.178012,30.214308,4.0,0571-86708565,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克沿街取餐点(杭州新芯智谷GHI店),浙江省,杭州市,西湖区,工专路77号,120.126562,30.274989,4.4,0571-86834981,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克沿街取餐点(杭州远洋国际中心店),浙江省,杭州市,拱墅区,大关路181号(中国银行运河支行),120.145093,30.30643,3.8,0571-85781261,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克沿街取餐点(杭州星光城店),浙江省,杭州市,西湖区,文三路597号,120.121575,30.276625,3.6,0571-81959517,餐饮服务;餐饮相关场所;餐饮相关
星巴克,星巴克(彩悦城店),天津市,天津市,河西区,乐园道9号银河国际购物中心一层L1-045-2单元,117.21353,39.090283,3.8,022-86838363,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(天津万通中心店),天津市,天津市,和平区,解放南路184号,117.217225,39.117075,4.1,022-23112296,餐饮服务;咖啡厅;咖啡厅
星巴克,星巴克(天津恒隆广场咖啡店),天津市,天津市,和平区,兴安路166号恒隆广场二层2010,117.198167,39.128432,4.7,022-23459104;4008077895,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(时代奥城三店),天津市,天津市,南开区,宾水西道时代奥城酒店式公寓18号楼底商,117.168625,39.078025,4.6,022-81348054,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(天津鲁能中心一店),天津市,天津市,南开区,卫津南路与天塔道交叉口西100米鲁能城购物中心1层,117.174725,39.093225,4.6,022-23355655,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津国际大厦店),天津市,天津市,和平区,南京路75号天津国际大厦一层,117.208679,39.116472,4.6,022-23131133,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(新业广场店),天津市,天津市,河西区,黑牛城道125号新业广场一层A101-A102,117.214096,39.077746,4.6,022-59586708,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津气象台路店),天津市,天津市,河西区,气象台路100号宁发商城3-101D商铺一层,117.185652,39.093765,4.7,022-23433789,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(天津龙湖梅江天街店),天津市,天津市,西青区,龙湖天津梅江天街(江湾二支路地铁站D2口步行410米),117.207735,39.066131,4.6,022-82583186,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(五大道店),天津市,天津市,和平区,洛阳道61-73号一层,117.204253,39.11508,4.7,022-83470680,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津东丽万达广场店),天津市,天津市,河东区,津滨大道53号万达百货1层(泰昌路地铁站B1口旁),117.255636,39.123621,4.7,022-58036508,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(海信店),天津市,天津市,和平区,解放北路188号海信广场2-3层,117.217854,39.117591,4.4,022-23198377,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(天津金茂汇店),天津市,天津市,河东区,六纬路70号明辉商业中心一层L1B-47A商铺六纬路地铁站D口旁,117.227222,39.115123,4.6,022-24161522,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津怡乐天地店),天津市,天津市,河西区,大沽南路531号怡乐购物广场1层,117.22414,39.101752,4.6,022-23231030,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(和悦汇店),天津市,天津市,河西区,黑牛城道与内江北路交口西北侧七贤南里(D块地)第一层的130、131单元,117.244715,39.080863,4.5,022-28315745,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津河川大厦店),天津市,天津市,和平区,南京路237号河川大厦第一层F1-01号,117.184021,39.120429,4.5,022-58360198,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(天津恒隆广场旗舰店),天津市,天津市,和平区,兴安路166号恒隆广场一层(和平路地铁站D口步行300米),117.201334,39.127095,4.7,022-23459104,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津国金中心写字楼店),天津市,天津市,和平区,赤峰道136号国金中心写字楼1层,117.198185,39.120169,4.5,022-27120360,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(鲁能购物中心店),天津市,天津市,南开区,绿荫里1号(水上公园北道与水上公园东路交叉口东南角)鲁能购物中心1F层(2号门附近),117.176606,39.09523,4.5,022-23522028,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津富力津门湖店),天津市,天津市,西青区,江湾路与江湾一支路交汇处江湾广场13-17号,117.20589,39.062748,4.6,022-88251932,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(津汇广场店),天津市,天津市,和平区,南京路189号津汇广场2号写字楼大堂1层01-01单元,117.197017,39.117768,4.3,022-27821831,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津有巢公馆店),天津市,天津市,河北区,中山路288-290号有巢公馆1层L105,117.19458,39.152177,4.5,022-58300727,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津体北金茂府店),天津市,天津市,河西区,体院北道与环湖西路交叉口西南40米,117.185273,39.076081,4.6,022-24763466,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津中海大厦店),天津市,天津市,河西区,黑牛城道南侧四信大厦1号楼(内江路地铁站A口步行130米),117.246117,39.078604,4.5,022-85476123,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津阳光新生活广场店),天津市,天津市,河东区,大王庄街道十一经路93号新生活广场(十一经路地铁站D口旁),117.22408,39.120812,4.4,022-58371695,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津津投广场店),天津市,天津市,和平区,卫津路193号津投广场一层1号铺位,117.179772,39.10374,4.6,022-60701772,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(奥城商业广场A3写字楼店),天津市,天津市,南开区,星巴克(奥城商业广场二店)奥城商业广场A3写字楼一层,117.170979,39.077963,4.5,022-60125156,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克臻选(天津九龙路万科广场店),天津市,天津市,河西区,广东路60号万科广场1F层(西2门附近),117.213469,39.107079,4.5,022-23253762,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津西青万达广场店),天津市,天津市,西青区,西青开发区津港路与兴华道交口北侧B区天津西青万达广场地面一层1033号和1035号铺位,117.237072,39.020635,4.5,022-66133700,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津凯德国贸臻选店),天津市,天津市,河西区,南京路41号,117.215652,39.113884,4.6,022-58370251,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津世纪都会店),天津市,天津市,和平区,南京路181.183号世纪都会地上一层129号铺位,117.200046,39.117387,4.5,022-23123390,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津融创天拖店),天津市,天津市,南开区,王顶堤街道南开行政许可中心旁,117.145116,39.111775,4.6,022-81348050,餐饮服务;咖啡厅;星巴克咖啡
星巴克,星巴克(天津水游城店),天津市,天津市,红桥区,大丰路18号水游城一层F2AN15单元,117.169649,39.149236,4.7,022-58111042,餐饮服务;咖啡厅;星巴克咖啡
